Ensembl gene id	gene_name	log2FoldChange NoxO1-CTR/NoxO1-STZ	log2FoldChange NoxO1-CTR/WT-CTR	log2FoldChange NoxO1-p47-CTR/WT-CTR	log2FoldChange NoxO1-STZ/WT-STZ	log2FoldChange NoxO1-p47-STZ/WT-STZ	log2FoldChange WT-CTR/WT-STZ	log2FoldChange p47-STZ/WT-STZ	log2FoldChange NoxO1-p47-STZ/NoxO1-p47-CTR
ENSMUSG00000014606	Slc25a11	0.189078921	0.155841991	0.196856385	-0.051068485	-0.106176412	-0.020114459	-0.174637394	-0.285370764
ENSMUSG00000014601	Strip1	-0.085245944	-0.041249165	-0.076977152	-0.0185864	-0.037708221	-0.064084966	-0.057301178	0.100911835
ENSMUSG00000002625	Akap8l	-0.016711796	-0.139760248	0.014096463	-0.271558191	-0.018508929	-0.14972877	-0.095150473	0.114378118
ENSMUSG00000002617	Zfp40	0.72518656	0.333401903	0.395251373	-0.645737868	-0.126583906	-0.251901761	0.078750001	-0.271826496
ENSMUSG00000002608	Ccdc97	-0.182971486	0.013479794	0.052370282	0.112870078	-0.050500096	-0.085711129	-0.080026034	-0.019748964
ENSMUSG00000002603	Tgfb1	-0.098908541	-0.079065234	-0.084804265	-0.094958679	-0.196356184	-0.117265715	-0.065312244	0.003368016
ENSMUSG00000002602	Axl	-0.201494801	0.067132603	0.019710259	0.226276437	0.165655797	-0.043305847	0.074347235	0.186970351
ENSMUSG00000041220	Elovl6	2.39966243	0.733815908	-0.158191159	-0.967444599	-0.297693844	0.701280666	-1.231278336	-0.841622412
ENSMUSG00000108080	Gm10209	0.051466596	0.554706151	0.573530017	0.150098722	-0.324881971	-0.38694455	-0.303478034	-0.513049923
ENSMUSG00000110393	RP23-414P13.3	0.091757554	-0.593013049	-0.412431968	-0.298167131	0.570111424	0.425525874	0.14652401	0.552085427
ENSMUSG00000110388	RP24-163M14.3	-0.381058029	-0.295299055	0.741598418	0.060322006	-0.767807153	-0.040461806	-0.709139615	-1.398167715
ENSMUSG00000110386	RP23-359B23.11	0.199962592	-1.655551649	-0.555383136	-2.56122754	-2.197153815	-0.603985425	-2.964380877	-0.997991264
ENSMUSG00000052889	Prkcb	0.619785798	-0.468722322	-0.286765025	-0.735756094	0.446089488	0.358205735	0.476104291	0.372179827
ENSMUSG00000038593	Tctn1	0.269184142	-0.14084133	-0.206699428	-0.120831768	0.199129098	0.289463922	0.11690927	0.114177855
ENSMUSG00000064856	Gm23444	-0.477739674	0.859460356	0.619015861	0.19180136	0.071671649	-1.186380187	-0.658061885	0.613688424
ENSMUSG00000038587	Akap12	0.348851088	-0.194069312	0.042168402	-0.506970497	-0.357512596	0.035037794	0.055842006	-0.436456988
ENSMUSG00000038583	Pln	0.330219014	0.135531171	0.180679621	0.210088596	0.174373899	0.403577493	0.546714653	-0.41178502
ENSMUSG00000038582	Pptc7	-0.242904355	0.209344744	0.424070541	0.266616512	-0.021271397	-0.189625441	-0.014658772	-0.258056979
ENSMUSG00000040896	Kcnd3	-0.136546275	0.197503254	-0.044247768	0.442027641	-0.104795484	0.104428483	-0.286892443	-0.16782199
ENSMUSG00000110360	RP23-67F4.3	-0.248851024	0.025525034	-0.095174599	0.168133652	0.114113189	-0.108676035	0.009149647	0.314842054
ENSMUSG00000038578	Susd1	-0.164804028	-0.083648801	-0.443555992	0.392773201	0.921834397	0.306574536	1.471624082	1.038610439
ENSMUSG00000108045	Gm5576	0.291508311	-0.201920952	-0.070766259	-0.702923228	0.119847916	-0.196668132	-0.050137344	0.377672187
ENSMUSG00000038570	Saxo2	0.905013895	0.277888037	-0.255803148	-0.380964992	-0.085774318	0.258587099	-0.054964565	-0.08686943
ENSMUSG00000026596	Abl2	-0.344384213	-0.193125523	0.197335616	-0.149168124	0.037491642	-0.301888263	0.120462194	0.139057143
ENSMUSG00000040888	Gfer	-0.022758041	-0.095466774	-0.08141304	-0.280792309	-0.160307726	-0.210140766	-0.212479208	0.128752558
ENSMUSG00000110357	RP23-345D18.4	0.342854313	0.094163507	0.090367163	-0.22110596	-0.447542531	0.033693813	-0.328881048	-0.562634401
ENSMUSG00000026594	Ralgps2	0.003223699	-0.381440655	-0.045371996	-0.46164541	-0.07343216	-0.077016171	0.652773501	0.046698806
ENSMUSG00000110353	RP23-234F23.1	1.596277661	-0.19162354	-0.026275893	-0.843778719	0.190173694	1.076022632	-0.08356482	-0.828323476
ENSMUSG00000040883	Tmem205	0.060435876	0.150423373	0.063380867	-0.185239054	-0.042530297	-0.277660676	-0.176864291	0.169196628
ENSMUSG00000038569	Rad9b	0.195999163	0.019372381	0.587598303	-0.344243288	0.245053542	-0.15938789	-0.533991736	-0.195207061
ENSMUSG00000108035	Gm44021	0.188193744	-0.041696162	-0.058070262	0.357280099	0.896627263	0.591010692	0.423094366	0.360675093
ENSMUSG00000038564	Ift172	0.22931845	-0.018459134	-0.027207822	-0.068392332	0.164130569	0.178100101	0.212029667	0.01075018
ENSMUSG00000038563	Efl1	-0.18503452	-0.075480529	0.122612976	0.222867816	0.263458677	0.112496101	-0.002434563	0.02588179
ENSMUSG00000052854	Nrk	-0.467363171	-0.362820933	0.029104422	-0.09968054	-0.038621479	-0.212377794	0.142380038	0.137961852
ENSMUSG00000108030	9530062K07Rik	0.573215988	0.565695404	-0.33864657	-0.613649839	-0.422345965	-0.607077367	-0.339818704	0.506646434
ENSMUSG00000026589	Sec16b	0.125916935	0.053642635	0.226233682	-0.182099342	-0.593701036	-0.110923421	0.293235367	-0.709684659
ENSMUSG00000026586	Prrx1	0.187555352	0.049740481	0.248939313	0.034833594	0.142716092	0.171847525	0.453621014	-0.280173083
ENSMUSG00000026585	Kifap3	-0.077657328	0.08313703	0.246693897	-0.116744811	-0.273965441	-0.278880044	-0.276535319	-0.244117521
ENSMUSG00000026584	Scyl3	-0.121853994	-0.172278147	-0.035259692	-0.107500627	-0.269756377	-0.057504367	-0.063712446	-0.178602514
ENSMUSG00000040877	Wdr25	0.280526265	0.095392854	0.266293118	-0.151697375	-0.093737607	0.033624304	0.065888583	-0.393968485
ENSMUSG00000026582	Sele	0.893632407	0.364449538	0.243232178	-1.006293295	0.363210388	-0.419117491	0.010030899	0.50588706
ENSMUSG00000040875	Osbpl10	-0.360281055	0.096286549	0.609057775	0.119557891	0.089787622	-0.355179412	0.149961493	-0.173153874
ENSMUSG00000110344	RP23-220F20.2	-0.169043889	0.1420728	0.153809845	0.07465482	-0.296590578	-0.239018276	-0.434490606	-0.213429552
ENSMUSG00000026581	Sell	0.346162451	-0.034360329	-0.737873269	-0.492466191	1.152693638	-0.094082327	1.347688732	1.954612371
ENSMUSG00000026580	Selp	-0.307955691	-0.132639953	0.020091099	0.064224331	0.313810067	-0.1126697	0.163278975	0.40374596
ENSMUSG00000038555	Reep2	-0.148040103	0.144550677	-0.009733601	-0.257033017	-0.678097839	-0.553518133	-0.592006885	-0.117062678
ENSMUSG00000038552	Fndc4	0.217867785	-0.025119043	-0.050462719	0.132993313	-0.044359473	0.375923506	0.162269078	-0.371161366
ENSMUSG00000038550	Ciart	0.343990995	0.534243826	1.204598988	-0.873741532	0.975138752	-1.083749497	0.215538812	0.804354782
ENSMUSG00000026579	F5	-0.234115071	-0.410742712	-0.010011853	-0.884961184	-0.441191316	-0.711552667	-0.752703209	0.274055184
ENSMUSG00000026578	Ccdc181	0.396773602	0.041720229	-0.046687402	0.007133316	0.138784644	0.36068055	0.044254175	-0.177171995
ENSMUSG00000026577	Blzf1	0.041850669	0.136309592	0.182995286	0.106432484	0.105592942	0.01016174	0.04438847	-0.0902487
ENSMUSG00000026576	Atp1b1	-0.697812109	-0.406493322	-0.41286398	-0.245981596	-0.793796844	-0.541674343	-0.940230485	0.158033805
ENSMUSG00000026575	Nme7	-0.167208493	0.102518861	-0.126481357	0.050733437	0.332923944	-0.223955759	-0.222166431	0.674214935
ENSMUSG00000026574	Dpt	0.294087191	-0.311257369	-0.400680582	-0.356303259	-0.183056736	0.24760138	0.088710684	-0.032047255
ENSMUSG00000040865	Ino80d	-0.00173573	-0.006476897	0.115884569	-0.053253502	-0.210296676	-0.048876797	-0.099135775	-0.279246499
ENSMUSG00000026571	Dcaf6	0.29148167	0.425152231	0.557264132	0.214885401	0.472988316	0.080609694	0.730266576	-0.167295038
ENSMUSG00000110331	RP23-457I3.2	-0.709234514	-0.640038666	-0.518606892	0.49529746	0.329861411	0.425779679	0.306256289	0.42079285
ENSMUSG00000014599	Csf1	0.003723816	-0.215081608	-0.111710839	-0.193426277	0.038186876	0.024333817	0.094102578	0.123181453
ENSMUSG00000040860	Crocc	0.452915794	0.174387321	-0.327503185	-0.048869623	0.002405706	0.229786128	-0.115969039	0.099722305
ENSMUSG00000014592	Camta1	-0.206797755	0.014409397	0.105487062	-0.071468385	-0.26506467	-0.294220263	-0.420957431	-0.078750571
ENSMUSG00000038546	Ranbp9	-0.048987023	0.0435578	-0.071050979	-0.222155542	-0.288904675	-0.316353016	0.007590536	0.095920999
ENSMUSG00000038545	Cul7	0.244344713	0.023639609	-0.06956888	0.019680987	0.074779326	0.23850698	0.038339731	-0.096128948
ENSMUSG00000038544	Inip	0.04951569	-0.074476151	0.060470782	-0.198188816	-0.035509223	-0.075972779	-0.11583213	-0.022330992
ENSMUSG00000052837	Junb	-0.794117555	-0.17276554	0.070090864	0.299753783	0.444906706	-0.32389939	0.319668283	0.695413075
ENSMUSG00000038543	BC028528	-0.080455161	0.324029494	0.146878393	0.235628968	0.215507958	-0.171611257	0.0784425	0.237262337
ENSMUSG00000038542	Pcid2	-0.119252776	-0.166669722	0.037983769	0.069890064	0.074220614	0.116216678	-0.092918445	-0.082254875
ENSMUSG00000052833	Sae1	0.140392489	0.02721531	0.100594294	-0.065814246	-0.064835469	0.045758199	-0.148857295	-0.213142556
ENSMUSG00000026568	Mpc2	0.384889614	0.263797676	0.117831235	-0.03206798	0.043636796	0.087179535	-0.33771747	-0.16345404
ENSMUSG00000026566	Mpzl1	0.152659015	0.02202936	-0.035289176	-0.086018342	-0.143136677	0.043120942	-0.141956858	-0.153156492
ENSMUSG00000040859	Bsdc1	-0.009686583	-0.094750772	-0.07794229	-0.083909491	-0.206990022	0.000260037	0.04510192	-0.131295692
ENSMUSG00000026565	Pou2f1	0.027887578	0.312920786	0.527820229	0.066720036	0.063780393	-0.219525014	0.037649035	-0.247128158
ENSMUSG00000110327	RP24-459A4.4	-0.012464655	0.127947976	-0.200072562	0.114311226	0.008706493	-0.028011338	0.00717861	0.234257601
ENSMUSG00000026564	Dusp27	0.494112499	0.741661642	0.011863731	0.281277554	-0.428420208	0.029375378	-0.062012084	-0.464863083
ENSMUSG00000040857	Erf	-0.22095253	0.033667989	0.027453059	-0.211974393	-0.275399801	-0.468211884	-0.154679135	0.1628387
ENSMUSG00000026563	Tada1	0.546808962	0.099634991	-0.244979538	0.038875274	-0.185916057	0.51527942	0.883939903	-0.430108003
ENSMUSG00000040856	Dlk1	-0.978260947	-0.210068306	0.023048769	0.391506515	0.618821024	-0.394041988	0.626846902	0.975229405
ENSMUSG00000040855	Reps2	0.446210666	-0.393662886	-0.054014016	-0.970358543	-0.265938915	-0.125258912	-0.175780506	-0.088645736
ENSMUSG00000040852	Plekhh2	-4.092722678	-0.553777881	0.03787637	3.792736754	0.250585878	0.24804749	-0.276990859	-0.036976828
ENSMUSG00000040850	Psme4	-0.470316032	-0.19301932	-0.08844696	0.194034096	-0.028045868	-0.084344193	-0.097034771	0.142129232
ENSMUSG00000038539	Atf5	0.362048604	-0.134714138	0.056202558	-0.212870689	0.218041755	0.282652206	0.28408542	-0.123096189
ENSMUSG00000038538	Ubn2	0.152876255	-0.23245049	-0.136216033	-0.254109893	0.039822771	0.131576086	0.144874185	0.042145832
ENSMUSG00000038535	Zfp280d	-0.021828276	0.106315175	0.179124122	-0.037536697	-0.05472051	-0.166465323	-0.009658846	-0.069620534
ENSMUSG00000038534	Osbpl7	-0.274385626	-0.205067725	0.129665663	0.395248884	0.135005374	0.322876102	0.326687856	-0.318513899
ENSMUSG00000038533	Cbfa2t2	-0.076883678	-0.118277582	-0.028015118	0.148266223	-0.063744029	0.188384826	0.07872578	-0.225948945
ENSMUSG00000052825	Gm9892	0.022554025	-0.125852836	-0.493518406	-0.002202604	0.348599815	0.147772127	0.469084432	0.691751681
ENSMUSG00000038530	Rgs4	0.178399454	0.09851272	-0.069438857	0.02395932	-0.133602062	0.103049132	-0.100886488	-0.169256227
ENSMUSG00000052821	Cysltr1	1.011279408	0.306461859	0.070526885	-0.280011337	1.450287402	0.441306048	0.249462572	0.93147861
ENSMUSG00000026558	Uck2	0.273005538	0.330238892	0.00155755	0.064676228	-0.231995937	0.005887583	-0.295613301	-0.241452255
ENSMUSG00000026556	Vangl2	-0.304774556	-0.244981902	0.218084076	0.120028906	0.007260429	0.060119193	0.626167115	-0.270692207
ENSMUSG00000040848	Sft2d2	0.110251012	0.12317024	0.020784464	0.207720432	0.207248907	0.194515799	0.29425693	-0.010045682
ENSMUSG00000110317	RP23-60P23.9	1.313383754	0.006022738	-0.792287584	-0.868842278	-0.052884334	0.516019827	0.432328083	0.233394753
ENSMUSG00000026554	Dcaf8	-0.032130773	0.130594312	0.153618451	0.045991891	-0.043457168	-0.118409861	-0.07213174	-0.081122568
ENSMUSG00000110316	RP23-116A10.3	0.956111745	-0.032054091	0.128083103	-1.022885686	-0.050450117	0.020293403	0.346436798	-0.197640947
ENSMUSG00000026553	Copa	0.13155599	-0.021012524	0.032225133	0.028677825	-0.053428289	0.17959196	0.021207277	-0.267631897
ENSMUSG00000110313	RP24-447D19.4	-0.134679526	-0.231299682	-0.158290818	0.067832837	-0.056698779	0.163068308	-0.344774203	-0.063370915
ENSMUSG00000040843	Tiprl	0.038529175	-0.088447391	-0.049380304	-0.135126924	-0.134273676	-0.01011903	-0.16751771	-0.076913683
ENSMUSG00000040842	Szrd1	0.03394486	0.046226588	-0.023491682	0.032934719	0.028039714	0.019012114	0.066841412	0.030095476
ENSMUSG00000040841	Six5	-0.130139695	-0.117333584	-0.071910695	0.200727613	-0.087333307	0.186313788	0.071614442	-0.203663399
ENSMUSG00000038527	C1rl	0.123980562	0.019279579	-0.259735684	-0.050659747	0.105904988	0.053162293	0.056825733	0.310091764
ENSMUSG00000038525	Armc10	0.230782725	0.225932769	0.072141265	0.042441652	0.014433776	0.045985015	0.145896752	-0.106138294
ENSMUSG00000038524	Fchsd1	-0.372241503	-0.136648525	0.007358548	0.037561591	0.489933969	-0.207378954	0.760211031	0.676774536
ENSMUSG00000038523	1700003F12Rik	0.660743175	-0.197360965	-0.833749786	-0.992628679	-0.529685125	-0.069996228	-0.80133742	0.377695992
ENSMUSG00000038522	Mfsd4b1	1.440504276	0.521551186	-0.442729622	0.140148297	1.839941972	1.151015233	1.382874327	1.121377016
ENSMUSG00000038521	C1s1	0.060101312	-0.215148406	-0.015123062	-0.246749842	0.245098971	0.027282658	0.379140551	0.23050467
ENSMUSG00000038520	Tbc1d17	-0.194081473	-0.003213011	0.146310148	0.120600964	0.093526735	-0.072249976	0.036431287	0.016942304
ENSMUSG00000052812	Atad2b	-0.574407316	-0.37456399	-0.446067042	0.47627403	0.481507029	0.268834427	0.083469597	0.6510332
ENSMUSG00000026548	Slamf9	0.250872631	0.166349746	0.021603316	0.355130778	0.993677827	0.43962786	0.42609401	0.529870436
ENSMUSG00000026547	Tagln2	-0.06811032	0.106183945	-0.001821315	0.381817657	0.167375141	0.206269958	-0.156138339	-0.039309275
ENSMUSG00000026546	Cfap45	-0.719847024	-0.218742698	-0.820763715	0.679052844	1.296488487	0.153827625	0.687470391	1.927001717
ENSMUSG00000040838	Gm11639	-0.016541254	0.764140065	0.36548669	1.475844126	1.187353759	0.663153595	1.153814294	0.151194322
ENSMUSG00000026544	Dusp23	0.048310956	0.076376136	-0.018128162	-0.002229015	-0.010241327	-0.031627051	-0.094827956	0.037432019
ENSMUSG00000040836	Gpr161	-0.186461078	0.083149032	0.068675035	0.061358979	-0.105051468	-0.20913737	-0.027514638	0.032810777
ENSMUSG00000038518	Jarid2	0.266351031	-0.348105521	-0.349029782	-0.424082917	0.015120104	0.191137747	-0.046598651	0.171086208
ENSMUSG00000038517	Tbkbp1	-0.255015487	0.056949056	-0.068053138	-0.032684215	-0.084203999	-0.347459015	0.189139353	0.328532211
ENSMUSG00000018927	Ccl6	-0.838753331	-0.051541789	0.045120868	0.094394058	1.336322069	-0.694300764	0.792180668	1.982273199
ENSMUSG00000038515	Grtp1	0.171242102	-0.129554909	-0.18899612	-0.187580177	-0.473594095	0.112087617	-0.343128479	-0.398081621
ENSMUSG00000038510	Rpf2	-0.042864635	0.297000637	0.287852556	0.079117352	0.253453686	-0.262748319	-0.050059422	0.225406925
ENSMUSG00000002580	Mien1	0.266598439	0.164033512	0.134366392	-0.016771401	0.103878643	0.082829571	-0.18334338	-0.11542681
ENSMUSG00000035686	Thrsp	1.820619474	0.439551551	0.312465226	-0.996335242	-0.349330698	0.383269751	-0.860928967	-1.047134617
ENSMUSG00000040829	Zmynd15	0.141042345	0.267565786	0.139291071	0.16848703	0.54805282	0.041181218	0.57569961	0.363036746
ENSMUSG00000026535	Ifi202b	-0.32044279	-1.098768147	-0.311077821	0.922356826	0.655788008	1.742574488	1.075849106	-0.727030885
ENSMUSG00000040824	Snrpd2	0.050972673	0.094256644	-0.23767189	0.144406985	-0.00180111	0.099330244	-0.35161316	0.13425825
ENSMUSG00000040822	1700123O20Rik	0.144175426	0.158022089	0.035143556	0.070373959	0.179145796	0.054939298	0.050241288	0.086959852
ENSMUSG00000040820	Hlcs	0.132582523	-0.129234028	-0.280621603	-0.033639677	0.36726676	0.227532302	0.288221928	0.416701194
ENSMUSG00000014554	Dguok	0.267145559	0.161653264	0.104645821	0.105778069	0.099189905	0.209475774	0.153253749	-0.217261205
ENSMUSG00000014551	Mrps25	0.337151185	0.274352557	-0.011649541	0.074430797	0.263900793	0.135274914	-0.185375417	0.138145793
ENSMUSG00000014550	Rbsn	-0.098288762	-0.200146424	-0.034175714	-0.160464018	-0.102272417	-0.059776693	-0.178594884	-0.010520681
ENSMUSG00000038508	Gdf15	-0.220368731	-0.05802737	-0.039619008	0.451621239	0.39007588	0.285592586	0.400249102	0.141836797
ENSMUSG00000038507	Parp12	0.209864348	0.169612367	0.031258993	-0.178491833	0.421345945	-0.140041563	0.747869897	0.527274292
ENSMUSG00000002578	Ikzf4	-0.216847175	-0.520921459	-0.194002946	-0.207989372	-0.269507644	0.09704016	0.25481251	-0.173324512
ENSMUSG00000038506	Dcun1d2	0.065943178	-0.19950362	-0.274544348	-0.032550178	-0.293084142	0.231743933	-0.330579474	-0.251879829
ENSMUSG00000038503	Mesdc2	0.323366604	0.07383783	0.02705705	-0.028727197	0.129703006	0.219420983	0.147854029	-0.118892947
ENSMUSG00000038502	Ptov1	-0.028915459	0.051114291	-0.069738538	0.061761757	-0.150377397	-0.020270936	-0.135623491	-0.062689882
ENSMUSG00000038500	Prr3	0.043175889	0.001102848	0.066774555	-0.270982973	-0.17604157	-0.230359771	-0.054261657	-0.014872378
ENSMUSG00000026527	Rgs7	0.259058586	0.029464818	0.035185186	-0.559835117	-0.392683904	-0.33232181	-0.676298384	-0.098085706
ENSMUSG00000026526	Fh1	0.179536839	0.313197518	0.155641703	-0.233354156	-0.089074051	-0.369128384	-0.569394361	0.122008942
ENSMUSG00000026525	Opn3	-0.801332849	-0.631133609	0.251106431	0.363481723	0.355043957	0.188948519	0.538363747	-0.087268287
ENSMUSG00000040818	Dennd6a	-0.064770668	-0.029121419	-0.043059735	0.102773397	-0.042490327	0.066142644	0.077311025	-0.067771354
ENSMUSG00000026520	Pycr2	0.112325084	0.114966983	-0.036178942	0.079197411	0.12905239	0.074017324	-0.082987953	0.088937598
ENSMUSG00000040813	Tex264	0.075172782	-0.037909309	-0.026727933	-0.136929614	-0.123770329	-0.025850765	-0.102009069	-0.073424073
ENSMUSG00000040812	Agbl2	0.144642227	0.72231928	0.278163554	0.036623106	0.326414394	-0.587991442	-0.204671869	0.588443589
ENSMUSG00000040811	Eml2	0.046748166	0.092039303	0.04019468	0.256676914	-0.073800614	0.209045559	-0.186764148	-0.325293399
ENSMUSG00000014547	Wdfy2	0.108496314	0.174684409	-0.358318566	0.742950338	0.366524866	0.682377505	0.601736299	0.063639504
ENSMUSG00000002565	Scin	-0.099962233	0.03301154	0.445316613	-0.538138669	-0.311517129	-0.673476191	0.402868007	-0.08746485
ENSMUSG00000026519	Tmem63a	-0.246308479	0.020055143	-0.221939288	0.247253129	0.08914245	-0.019964153	0.017860996	0.328721943
ENSMUSG00000026516	Nvl	-0.05350885	-0.137063374	0.054193789	-0.033762814	0.076679174	0.048723129	0.189933593	-0.028878764
ENSMUSG00000040808	S100g	-1.541702889	0.028698692	0.683604301	-0.183428771	-0.606341883	-1.813690365	-1.135097834	0.489501741
ENSMUSG00000026511	Srp9	-0.158189496	-0.030079397	-0.077214885	0.116125958	0.096910428	-0.013619101	-0.20295094	0.185224551
ENSMUSG00000026510	Trp53bp2	-0.247982524	-0.036361518	0.162295401	-0.136154916	-0.346374065	-0.349742899	0.000561267	-0.16157694
ENSMUSG00000002550	Uck1	0.410090347	0.301099198	0.220519442	-0.564641711	-0.278978546	-0.457025627	-0.520877331	-0.04495583
ENSMUSG00000026509	Capn2	-0.239433368	-0.119567279	-0.046540173	0.192157002	0.057294802	0.071357371	-0.030519232	0.030071225
ENSMUSG00000026504	Sdccag8	-0.229896871	-0.118133648	0.144739955	0.087478537	-0.102801558	-0.02623597	0.131052228	-0.223215442
ENSMUSG00000026502	Desi2	0.005634302	0.013667159	0.03103543	0.010132403	-0.161518976	0.0008796	0.044751709	-0.195720702
ENSMUSG00000002546	Golga2	-0.173650757	-0.089909909	-0.042805461	0.118065327	0.123430487	0.032741989	-0.035403125	0.13114186
ENSMUSG00000014504	Srp19	0.003208081	0.016535963	-0.055171506	0.195450394	0.014806531	0.179814282	-0.135570064	-0.112194309
ENSMUSG00000014503	Pkd2l2	0.400925318	-0.73931553	-1.391830835	-0.903061349	0.295164555	0.329219448	0.180673284	1.336839818
ENSMUSG00000002524	Puf60	-0.122944121	-0.029137662	-0.017194716	0.136912949	0.013705829	0.041347814	-0.008788463	-0.012707939
ENSMUSG00000002504	Slc9a3r2	-0.338804855	-0.100405591	-0.033428585	0.018624311	-0.295417141	-0.221466459	-0.100093452	-0.043172849
ENSMUSG00000110295	RP23-67F4.4	0.316286925	0.560289467	0.18653546	0.164703064	0.148607085	-0.084963894	0.072708734	0.043040938
ENSMUSG00000076752	Tcrg-C2	1.452094025	0.502892616	0.088442607	-0.884545298	1.125686333	0.177435259	0.856693964	0.832029591
ENSMUSG00000110291	Gm37419	0.779136796	0.417348107	0.175690912	-0.499670653	0.540290713	-0.08014487	0.014040862	0.407600239
ENSMUSG00000052798	Nup107	-0.311977535	0.073262358	0.279785552	0.137284627	-0.02314244	-0.251548003	-0.161921192	-0.054499441
ENSMUSG00000052794	1700030K09Rik	-0.112812775	-0.397755806	-0.423499958	0.160154812	0.131603869	0.44779384	0.626420782	0.106987934
ENSMUSG00000076749	Tcrg-C1	0.027067185	-0.55086636	0.173142245	0.517443973	1.024917663	1.126307214	1.116323633	-0.262248515
ENSMUSG00000110289	RP23-383A10.7	0.631358094	0.585971584	0.336697864	-0.464088032	-0.091242357	-0.407169089	-1.263238424	-0.044656317
