GeneID	GeneName	GeneName_GeneID	zygote	cleavage2-cell	blastula 128-cell	blastula1k-cell	blastuladome	gastrula50-epiboly	gastrulashield	gastrula75-epiboly	segmentation1-4somites	segmentation14-19somites	segmentation20-25somites	pharyngulaprim-5	pharyngulaprim-15	pharyngulaprim-25	hatchinglong-pec	larvalprotrudingmouth	larvalday4	larvalday5
ENSDARG00000059931	hyal2a	hyal2a_ENSDARG00000059931	0	0	0.2	0.4	0.7	0	0	0.8	1	1	3	4	3	1	2	1	1	0.9
ENSDARG00000059933	plpp3	plpp3_ENSDARG00000059933	2	3	8	9	2	3	5	13	11	17	24	26	25	31	31	39	37	35
ENSDARG00000059936	HERC4	HERC4_ENSDARG00000059936	0.7	2	5	6	4	3	2	2	2	1	2	2	2	2	2	2	3	3
ENSDARG00000059939	dab1a	dab1a_ENSDARG00000059939	0	0	0	0.1	0.2	0	0	0	0	0	0	0	0.3	1	2	4	3	4
ENSDARG00000059944	c1qtnf2	c1qtnf2_ENSDARG00000059944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.7	0.7
ENSDARG00000059945	sv2a	sv2a_ENSDARG00000059945	0	0	0	0	0	0	0	0	0	0.1	0.9	2	4	6	11	39	34	33
ENSDARG00000059948	HS3ST6	HS3ST6_ENSDARG00000059948	0	0	0	0	0	0	0	0	0	0.7	2	3	2	2	0.9	0	0.7	0.9
ENSDARG00000059950	plxdc2	plxdc2_ENSDARG00000059950	0	0	0	0	0	0.4	0.6	14	20	13	11	8	8	6	8	12	13	11
ENSDARG00000059951	pld6	pld6_ENSDARG00000059951	30	23	9	8	3	1	0.4	0	0.4	0	0	0	0	0	0	0	0	0
ENSDARG00000059956	ptk6b	ptk6b_ENSDARG00000059956	6	3	5	4	0.8	0	0	0	0	0	0	0	0	0	0	2	8	8
ENSDARG00000059960	plch2a	plch2a_ENSDARG00000059960	2	2	6	5	3	0.3	0	0.1	0	0.2	0.8	1	1	2	3	10	9	9
ENSDARG00000059961	chpf2	chpf2_ENSDARG00000059961	0.8	1	9	11	8	5	9	13	14	11	12	10	9	8	7	7	6	6
ENSDARG00000059963	polk	polk_ENSDARG00000059963	3	2	5	4	2	2	3	3	2	2	2	2	1	2	0.8	1	1	1
ENSDARG00000059965	camsap2b	camsap2b_ENSDARG00000059965	0.7	2	4	3	0.8	0.1	0	0	1	1	1	1	1	1	2	2	2	3
ENSDARG00000059972	raly	raly_ENSDARG00000059972	4	4	2	2	2	0.5	0	0	1	0.9	2	4	6	6	9	12	10	11
ENSDARG00000059978	cplx4a	cplx4a_ENSDARG00000059978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	31	29
ENSDARG00000059982	poc5	poc5_ENSDARG00000059982	38	38	50	44	15	7	8	6	6	6	5	4	4	4	2	1	1	1
ENSDARG00000059983	zufsp	zufsp_ENSDARG00000059983	62	51	6	9	3	0.9	0.7	0.8	2	2	3	2	2	2	2	1	1	0.7
ENSDARG00000059987	dnah12	dnah12_ENSDARG00000059987	0	0	0	0.1	0	0	0	0	0.2	0.5	0.4	0.3	0.2	0.3	0.3	0.2	0.3	0.3
ENSDARG00000059993	trpm4a	trpm4a_ENSDARG00000059993	0	0	0	0	0.3	1	1	3	5	5	5	6	6	3	4	7	10	7
ENSDARG00000059997	sv2c	sv2c_ENSDARG00000059997	0	0	0	0	0	0	0	0	0	0	0.4	0.5	0.5	0.5	0.8	2	2	2
ENSDARG00000060001	mettl9	mettl9_ENSDARG00000060001	23	22	14	14	13	12	5	5	8	7	6	5	5	4	4	5	5	4
ENSDARG00000060002	ogg1	ogg1_ENSDARG00000060002	0	0	0.4	0.4	0.4	1	1	2	2	3	2	3	2	2	1	1	2	3
ENSDARG00000060004	fzd7a	fzd7a_ENSDARG00000060004	1	2	2	2	38	66	149	207	138	109	107	81	66	59	44	33	30	27
ENSDARG00000060005	mtrf1l	mtrf1l_ENSDARG00000060005	0.9	0.9	2	3	3	13	21	21	6	6	6	4	3	4	2	2	2	3
ENSDARG00000060006	nedd4l	nedd4l_ENSDARG00000060006	12	13	30	25	18	13	8	2	1	1	4	6	6	6	7	9	11	12
ENSDARG00000060007	n4bp3	n4bp3_ENSDARG00000060007	0	0	0	0	0	0	0	0	0.6	1	1	2	0.8	1	0.6	0	0.6	0.7
ENSDARG00000060008	hhipl2	hhipl2_ENSDARG00000060008	0	0	0	0	0	0	0	0	0.2	0.9	0.9	1	1	0.5	0.9	3	3	2
ENSDARG00000060010	iqgap2	iqgap2_ENSDARG00000060010	0.3	0.1	0.1	0.1	0	0.4	0.9	4	8	5	9	12	6	2	3	4	5	4
ENSDARG00000060012	f2r	f2r_ENSDARG00000060012	0	0	0	0	0	0	0	0	0.7	0	2	2	0.7	1	1	2	2	2
ENSDARG00000060016	nsd1a	nsd1a_ENSDARG00000060016	0.9	1	3	3	2	2	2	4	6	5	5	4	4	6	6	5	6	5
ENSDARG00000060018	si:ch1073-44g3.1	si:ch1073-44g3.1_ENSDARG00000060018	0	0	0	0.4	0	0	0	0	0	0	0.7	1	2	4	11	16	18	19
ENSDARG00000060021	vcpkmt	vcpkmt_ENSDARG00000060021	3	5	3	4	3	4	4	7	7	7	6	5	4	5	3	3	3	2
ENSDARG00000060023	ncapg2	ncapg2_ENSDARG00000060023	5	7	10	10	8	5	6	10	12	9	11	12	10	8	5	3	3	2
ENSDARG00000060024	BX323035.1	BX323035.1_ENSDARG00000060024	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060025	nsmfa	nsmfa_ENSDARG00000060025	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0.4	0	0.8	2	1
ENSDARG00000060027	nom1	nom1_ENSDARG00000060027	1	3	16	11	13	20	28	31	30	24	21	15	9	10	5	5	5	5
ENSDARG00000060029	fam160b2	fam160b2_ENSDARG00000060029	2	6	6	6	4	0.8	0.9	2	3	3	3	3	3	3	3	4	5	5
ENSDARG00000060030	setd1a	setd1a_ENSDARG00000060030	5	8	27	28	16	14	15	16	11	9	10	10	9	10	8	6	7	7
ENSDARG00000060034	tmem151ba	tmem151ba_ENSDARG00000060034	0	0	0	0	0	0	0	3	5	2	3	3	3	5	4	3	2	2
ENSDARG00000060035	rnf32	rnf32_ENSDARG00000060035	0	0.6	0.5	1	1	0	0	0	0.5	2	2	1	1	0.7	1	0.6	0.6	0.7
ENSDARG00000060036	aimp1	aimp1_ENSDARG00000060036	43	29	29	47	49	66	67	61	78	90	100	82	79	82	61	53	45	43
ENSDARG00000060041	lig1	lig1_ENSDARG00000060041	110	111	82	69	97	98	106	85	98	110	99	92	68	58	27	15	15	11
ENSDARG00000060051	slc47a2	slc47a2_ENSDARG00000060051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2
ENSDARG00000060053	CABZ01057411.1	CABZ01057411.1_ENSDARG00000060053	0.4	0.4	2	0.8	0.4	0.2	0	0	0	0	0	0	0	0.3	0.3	0.5	0.9	0.7
ENSDARG00000060054	epc1b	epc1b_ENSDARG00000060054	2	7	27	26	35	32	29	24	17	14	14	15	14	16	17	14	13	15
ENSDARG00000060058	cylda	cylda_ENSDARG00000060058	4	5	19	21	8	0.8	0.5	0.9	2	2	3	3	3	4	5	6	7	6
ENSDARG00000060065	ubap2b	ubap2b_ENSDARG00000060065	26	25	125	130	149	126	127	111	85	88	92	92	83	86	58	50	63	88
ENSDARG00000060068	fam98b	fam98b_ENSDARG00000060068	8	10	11	10	11	14	17	15	17	21	16	11	9	11	7	5	5	6
ENSDARG00000060069	isoc1	isoc1_ENSDARG00000060069	1	2	2	2	2	2	3	3	5	5	5	5	5	5	5	5	5	5
ENSDARG00000060070	adcy7	adcy7_ENSDARG00000060070	0.1	0	0.9	0.9	1	0.3	0.2	0.2	1	3	3	3	2	2	2	2	2	3
ENSDARG00000060071	papd5	papd5_ENSDARG00000060071	14	13	48	61	46	12	8	12	17	15	14	12	11	10	9	10	11	12
ENSDARG00000060072	abi3a	abi3a_ENSDARG00000060072	0	0	0	0	0	0	0	0	0.3	0.3	0.1	0	0.3	0.7	1	3	3	3
ENSDARG00000060081	crb2b	crb2b_ENSDARG00000060081	0	0	0	0	0	0	0	0	0	0	0	0.2	0.3	0.4	0.4	2	2	1
ENSDARG00000060085	kcnq3	kcnq3_ENSDARG00000060085	0	0	0	0	0	0	0	0	0	0	0	0.3	0.2	0.4	0.6	0.9	1	1
ENSDARG00000060089	btaf1	btaf1_ENSDARG00000060089	7	9	37	41	19	5	6	8	12	11	11	10	9	11	8	6	6	6
ENSDARG00000060092	zgc:165481	zgc:165481_ENSDARG00000060092	1	0.5	2	6	5	0.6	0	0	0	0.2	0	0.2	0.9	0.6	1	3	2	4
ENSDARG00000060093	dapk1	dapk1_ENSDARG00000060093	15	14	11	11	4	0.8	0.5	0.6	3	2	3	3	3	4	4	4	4	4
ENSDARG00000060094	ptgis	ptgis_ENSDARG00000060094	0	0	0	0	0	0	0.4	0.4	0.8	0.4	0.4	0.8	1	0.9	2	3	3	3
ENSDARG00000060095	kcnb1	kcnb1_ENSDARG00000060095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.4	0.6	0.6
ENSDARG00000060096	tbc1d10ab	tbc1d10ab_ENSDARG00000060096	0.8	1	3	4	2	0.9	0.7	1	1	0.7	1	0.9	1	2	0.9	1	2	2
ENSDARG00000060101	trappc12	trappc12_ENSDARG00000060101	2	3	6	8	7	5	4	3	7	7	8	7	6	8	7	9	8	7
ENSDARG00000060102	kank1	kank1_ENSDARG00000060102	54	50	34	29	10	1	0.7	2	9	8	10	13	11	9	8	8	9	10
ENSDARG00000060103	cpeb3	cpeb3_ENSDARG00000060103	0.7	0.9	0.7	0.5	0.4	0.3	0.1	0	0.4	0.3	0.7	0.9	1	2	1	2	4	4
ENSDARG00000060106	crb2a	crb2a_ENSDARG00000060106	0	0	0	0	0	0.1	0.2	0.2	2	3	4	4	3	3	2	0.8	2	2
ENSDARG00000060109	aggf1	aggf1_ENSDARG00000060109	9	14	35	24	26	14	18	16	13	12	11	9	6	9	5	5	4	4
ENSDARG00000060112	sybu	sybu_ENSDARG00000060112	19	10	12	8	2	0.2	0.1	0	0	0	0	0.3	0.5	0.4	0.5	3	5	8
ENSDARG00000060113	znf395a	znf395a_ENSDARG00000060113	226	157	168	145	205	109	82	62	45	40	35	35	31	18	15	16	18	28
ENSDARG00000060115	lrrn1	lrrn1_ENSDARG00000060115	5	6	8	8	8	4	7	7	25	57	65	93	156	192	58	21	19	19
ENSDARG00000060116	camk1a	camk1a_ENSDARG00000060116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	2	2	2
ENSDARG00000060120	glyctk	glyctk_ENSDARG00000060120	0.9	3	5	5	4	2	1	1	3	3	4	6	4	3	4	6	7	6
ENSDARG00000060123	ca16b	ca16b_ENSDARG00000060123	2	2	8	3	1	0.5	0.1	0.1	0.5	1	2	2	2	3	4	5	5	6
ENSDARG00000060124	timm17b	timm17b_ENSDARG00000060124	0	0	0	0	0	0	0	0	0	0	0	0	1	0.4	1	2	3	3
ENSDARG00000060126	acyp1	acyp1_ENSDARG00000060126	0	0	0.4	0.5	0.4	0.5	0.2	0.5	1	1	2	2	3	1	3	5	4	4
ENSDARG00000060127	adamts3	adamts3_ENSDARG00000060127	0	0	0.1	0.1	0.1	0.1	0	0.1	0.9	2	5	5	5	5	3	2	2	2
ENSDARG00000060130	dusp3b	dusp3b_ENSDARG00000060130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSDARG00000060148	sh3pxd2aa	sh3pxd2aa_ENSDARG00000060148	0	0	0	0	0	0	0	0	0.5	0.3	0.7	0.7	0.8	0.7	1	2	2	3
ENSDARG00000060149	ablim1a	ablim1a_ENSDARG00000060149	0	0	0	0	0	0	0	0	0	0.1	0.7	0.8	2	6	7	4	4	5
ENSDARG00000060150	psmd11a	psmd11a_ENSDARG00000060150	8	12	38	51	41	18	15	17	23	25	26	20	17	21	16	12	9	7
ENSDARG00000060152	fam155b	fam155b_ENSDARG00000060152	0	0	2	2	1	0	0.6	2	4	5	4	3	3	6	9	7	4	6
ENSDARG00000060153	h6pd	h6pd_ENSDARG00000060153	0.5	0.5	1	1	0.8	0.9	1	3	5	4	5	6	5	3	3	5	9	6
ENSDARG00000060165	dnah7	dnah7_ENSDARG00000060165	0	0	0.1	0.2	0.3	0.2	0.1	0	0.2	0.5	0.4	0.3	0.2	0.2	0.2	0.2	0.3	0.3
ENSDARG00000060168	fam160b1	fam160b1_ENSDARG00000060168	2	3	11	13	10	7	6	6	3	3	3	2	2	3	3	2	3	4
ENSDARG00000060169	mns1	mns1_ENSDARG00000060169	6	3	10	8	6	14	22	19	10	5	4	4	3	3	3	2	2	2
ENSDARG00000060176	trmt10b	trmt10b_ENSDARG00000060176	1	2	3	3	3	3	3	3	4	3	3	2	2	2	1	1	1	1
ENSDARG00000060177	vcpip1	vcpip1_ENSDARG00000060177	1	3	6	6	3	2	1	2	2	2	2	2	2	3	3	3	4	4
ENSDARG00000060184	pkn1a	pkn1a_ENSDARG00000060184	0.1	0.5	1	1	1	0.4	0.4	1	10	10	10	11	10	8	6	4	5	4
ENSDARG00000060192	rpusd1	rpusd1_ENSDARG00000060192	6	12	22	24	13	3	0.5	1	3	3	2	2	1	1	2	2	2	2
ENSDARG00000060196	lhpp	lhpp_ENSDARG00000060196	0	0.5	2	1	0.6	1	0.9	0	0.8	1	2	2	1	1	1	2	2	2
ENSDARG00000060197	atp2c1	atp2c1_ENSDARG00000060197	22	34	35	34	19	7	5	5	6	6	5	4	4	4	3	5	5	5
ENSDARG00000060199	mrpl18	mrpl18_ENSDARG00000060199	56	49	20	27	13	16	18	22	36	36	35	29	25	25	23	26	19	18
ENSDARG00000060200	RGS14 (1 of many)	RGS14 (1 of many)_ENSDARG00000060200	0	0	0.5	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060207	traf7	traf7_ENSDARG00000060207	7	17	50	50	31	12	11	13	11	8	9	6	7	8	7	6	7	6
ENSDARG00000060210	d2hgdh	d2hgdh_ENSDARG00000060210	2	3	11	11	6	1	1	2	2	3	2	3	3	2	1	2	2	2
ENSDARG00000060211	ankef1b	ankef1b_ENSDARG00000060211	0	0	0	0	0	0	0.1	0.4	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060215	cep85	cep85_ENSDARG00000060215	37	37	35	32	14	17	16	13	8	7	6	5	6	7	5	4	4	4
ENSDARG00000060222	scn1ba	scn1ba_ENSDARG00000060222	0	0	0	0	0	0.2	0.2	0.5	1	1	4	5	10	9	6	9	11	12
ENSDARG00000060235	mst1ra	mst1ra_ENSDARG00000060235	0	0.2	0.5	0.3	0.8	2	3	3	1	1	1	1	0.9	0.6	0.8	1	2	2
ENSDARG00000060236	dok7	dok7_ENSDARG00000060236	0	0	0.4	0.8	0.3	0	0	0	0.9	0.8	0.2	0.7	0.8	1	1	2	2	2
ENSDARG00000060238	uacab	uacab_ENSDARG00000060238	47	44	36	34	32	23	8	3	4	3	6	11	10	9	13	16	16	16
ENSDARG00000060243	enox1	enox1_ENSDARG00000060243	0	0	0	0	0	0	0	0	0.6	1	1	0.6	1	3	6	5	5	4
ENSDARG00000060246	slc16a6b	slc16a6b_ENSDARG00000060246	0.1	0.3	0.6	0.7	0.8	1	2	2	2	2	2	3	2	4	2	9	4	4
ENSDARG00000060248	FGD4 (1 of many)	FGD4 (1 of many)_ENSDARG00000060248	32	22	37	34	8	2	0.3	0	0	0.1	0.1	0.4	0.2	0.5	0.3	0.6	0.9	1
ENSDARG00000060249	wdr44	wdr44_ENSDARG00000060249	27	34	44	39	16	9	18	30	24	18	18	17	14	17	17	18	19	16
ENSDARG00000060252	mogs	mogs_ENSDARG00000060252	5	9	16	18	9	3	2	3	7	7	10	14	12	11	11	12	10	6
ENSDARG00000060253	si:ch211-216b21.2	si:ch211-216b21.2_ENSDARG00000060253	0	0	0	0	0	0	0	0	1	1	1	0.9	0.8	0.6	0.8	1	1	0.9
ENSDARG00000060256	alkbh8	alkbh8_ENSDARG00000060256	46	35	29	27	10	3	2	3	6	4	5	3	3	2	2	1	2	2
ENSDARG00000060257	zranb1a	zranb1a_ENSDARG00000060257	2	2	25	28	21	11	10	8	13	12	12	10	14	18	17	21	21	23
ENSDARG00000060259	zgc:162160	zgc:162160_ENSDARG00000060259	1	3	9	8	4	0.4	0	0	0.4	0.4	0	0.4	0	0.5	0.9	0.9	0.7	1
ENSDARG00000060263	pecam1	pecam1_ENSDARG00000060263	0	0	0	0	0	0	0	0	0	0	0.3	3	5	5	7	5	6	6
ENSDARG00000060264	si:dkey-37g12.1	si:dkey-37g12.1_ENSDARG00000060264	0	0	0	0	0.2	0.2	0.1	0.2	0.2	0.3	0	0	0	0.2	0.2	0.1	0	0.2
ENSDARG00000060265	ppp1r27a	ppp1r27a_ENSDARG00000060265	0	0	0	0	0	0	0	0	0	0	0	1	8	9	12	16	23	24
ENSDARG00000060280	pde9a	pde9a_ENSDARG00000060280	1	0.1	0.3	0.2	0.3	0	0.3	0.3	0.4	0.5	0.4	0.5	0.7	0.5	0.4	1	2	2
ENSDARG00000060282	rnf121	rnf121_ENSDARG00000060282	33	26	15	23	12	8	6	9	27	27	26	19	15	19	17	16	12	10
ENSDARG00000060288	prosc	prosc_ENSDARG00000060288	65	65	28	21	15	15	10	8	13	13	16	11	11	11	12	19	22	22
ENSDARG00000060297	arhgap35	arhgap35_ENSDARG00000060297	3	5	24	27	8	5	5	6	8	7	9	8	9	11	9	6	6	5
ENSDARG00000060298	nin	nin_ENSDARG00000060298	58	73	13	9	5	2	1	2	5	5	5	5	6	8	2	0.9	0.8	0.6
ENSDARG00000060303	slc4a10b	slc4a10b_ENSDARG00000060303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.7	4	5	6
ENSDARG00000060306	tfcp2	tfcp2_ENSDARG00000060306	21	31	56	67	57	17	17	21	24	20	19	15	12	10	10	11	12	13
ENSDARG00000060308	urb1	urb1_ENSDARG00000060308	9	10	8	8	4	2	3	5	9	6	6	3	2	2	1	2	2	2
ENSDARG00000060309	srgap3	srgap3_ENSDARG00000060309	1	3	5	2	1	0.5	0.2	0.1	0.9	1	2	2	3	3	3	2	4	4
ENSDARG00000060312	wdr62	wdr62_ENSDARG00000060312	55	68	83	67	46	6	7	9	11	10	10	7	7	7	4	3	3	3
ENSDARG00000060315	rabgap1l2	rabgap1l2_ENSDARG00000060315	0	0	0.8	1	9	84	78	45	9	8	7	7	7	8	6	5	6	7
ENSDARG00000060316	cish	cish_ENSDARG00000060316	81	69	72	64	18	3	2	2	3	3	3	3	4	2	12	17	28	36
ENSDARG00000060319	scn4bb	scn4bb_ENSDARG00000060319	0	0	0	0	1	4	2	1	1	0.7	0.7	0.4	1	2	0.9	2	2	3
ENSDARG00000060320	dcaf5	dcaf5_ENSDARG00000060320	2	3	22	19	16	14	16	16	13	11	10	8	6	9	7	7	6	6
ENSDARG00000060323	exoc5	exoc5_ENSDARG00000060323	0.5	3	24	31	24	10	4	3	4	3	4	4	3	4	3	3	4	3
ENSDARG00000060326	map1sb	map1sb_ENSDARG00000060326	0	0	0	0	0.2	0	0	0	0	0	0	0.1	0.4	0.7	1	3	4	4
ENSDARG00000060330	si:ch211-284e13.4	si:ch211-284e13.4_ENSDARG00000060330	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.2	0.4	0.7	2	2	3	3
ENSDARG00000060338	trmt12	trmt12_ENSDARG00000060338	24	37	22	21	4	0.6	1	2	4	3	3	2	2	1	0.7	1	1	2
ENSDARG00000060340	si:dkey-157l19.2	si:dkey-157l19.2_ENSDARG00000060340	0	0.2	0.9	0.7	5	22	21	12	3	1	3	4	3	2	3	5	6	6
ENSDARG00000060345	apoda.1	apoda.1_ENSDARG00000060345	0	0	0	0	0	0	0	0	0	0	0	0	3	6	17	40	28	27
ENSDARG00000060348	map3k3	map3k3_ENSDARG00000060348	3	5	8	7	1	0.5	0.7	0.9	2	2	3	3	3	3	3	3	3	3
ENSDARG00000060349	wasf1	wasf1_ENSDARG00000060349	0	0	0	0	0	0	0	0.8	3	2	2	3	3	5	7	9	8	8
ENSDARG00000060350	apoda.2	apoda.2_ENSDARG00000060350	46	16	27	38	29	15	9	5	1	0.6	0	0	0	0	0.8	24	88	135
ENSDARG00000060354	samd7	samd7_ENSDARG00000060354	1	1	3	6	3	0	0	0	3	0	0	0	0	0.5	5	7	4	4
ENSDARG00000060361	cep104	cep104_ENSDARG00000060361	2	5	16	15	4	2	1	1	1	0.8	2	2	1	1	0.7	0.8	2	1
ENSDARG00000060362	nadkb	nadkb_ENSDARG00000060362	52	36	28	25	12	3	2	5	8	6	8	10	8	6	6	8	9	6
ENSDARG00000060366	slc12a9	slc12a9_ENSDARG00000060366	15	13	20	16	10	4	1	0.7	2	2	2	2	2	2	1	2	2	3
ENSDARG00000060368	syn1	syn1_ENSDARG00000060368	0	0	0	0	2	3	2	0.8	0	0.8	2	4	6	7	9	23	23	18
ENSDARG00000060372	plxna2	plxna2_ENSDARG00000060372	0	0.1	0.6	2	1	0.5	0.2	0	0.8	0.7	1	1	1	2	3	3	4	4
ENSDARG00000060374	ttll11	ttll11_ENSDARG00000060374	0.4	0.9	2	1	1	0.1	0.2	0.3	0.6	0.6	0.8	0.6	0.5	0.7	0.7	1	2	1
ENSDARG00000060380	coq6	coq6_ENSDARG00000060380	32	23	6	7	3	2	2	3	7	5	7	6	7	7	7	10	10	10
ENSDARG00000060383	mmaa	mmaa_ENSDARG00000060383	37	42	31	33	42	24	11	6	9	9	9	8	7	7	7	8	8	7
ENSDARG00000060390	stk26	stk26_ENSDARG00000060390	104	89	54	44	45	23	9	7	9	8	9	8	7	7	6	6	8	7
ENSDARG00000060392	ash2l	ash2l_ENSDARG00000060392	141	110	83	69	54	28	29	40	51	51	49	42	33	37	26	17	16	15
ENSDARG00000060393	fibcd1	fibcd1_ENSDARG00000060393	0	0	0.8	0.4	0.4	0	0	0	0	0	0	0	0	0	0.5	2	2	3
ENSDARG00000060394	mtfr2	mtfr2_ENSDARG00000060394	39	57	80	80	67	27	21	22	17	17	12	10	8	9	5	4	3	2
ENSDARG00000060395	si:dkey-57k2.7	si:dkey-57k2.7_ENSDARG00000060395	18	32	26	24	23	7	6	7	7	6	5	4	4	4	3	2	3	4
ENSDARG00000060397	hhip	hhip_ENSDARG00000060397	1	2	4	5	0.9	0.6	0.9	4	11	13	13	13	13	14	13	12	12	14
ENSDARG00000060398	rft1	rft1_ENSDARG00000060398	3	5	6	6	7	3	1	0.8	0.9	1	2	4	4	2	3	3	3	2
ENSDARG00000060400	gpr185a	gpr185a_ENSDARG00000060400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.8
ENSDARG00000060410	thbs2a	thbs2a_ENSDARG00000060410	0	0	0	0	0	0	0	0	2	2	2	1	0.7	0.5	0.4	1	2	1
ENSDARG00000060411	ddx28	ddx28_ENSDARG00000060411	6	9	34	30	15	7	6	10	12	10	9	5	5	5	4	4	3	3
ENSDARG00000060413	si:ch211-157b11.8	si:ch211-157b11.8_ENSDARG00000060413	0	0	0	0	0	0	0	0	0	0.3	1	2	0.8	0	0.2	0.4	0.4	0.4
ENSDARG00000060415	arhgef28	arhgef28_ENSDARG00000060415	0.7	2	10	12	5	0.7	0.1	0	0.7	2	2	2	1	2	2	3	3	2
ENSDARG00000060430	zfyve28	zfyve28_ENSDARG00000060430	1	6	22	21	12	3	2	2	2	1	1	1	1	2	1	2	3	3
ENSDARG00000060434	map1b	map1b_ENSDARG00000060434	0	0	0	0	0.4	0.6	0.6	1	0.1	0.5	2	3	4	6	7	9	8	7
ENSDARG00000060435	bnipl	bnipl_ENSDARG00000060435	0	0	0	0	0	1	2	4	0.5	0.8	2	3	5	3	3	4	5	4
ENSDARG00000060438	tbl1x	tbl1x_ENSDARG00000060438	10	14	18	20	13	14	14	14	12	8	8	5	6	6	4	4	2	1
ENSDARG00000060439	clcn2c	clcn2c_ENSDARG00000060439	0	0.5	2	2	2	1	0.5	0.3	0.4	0.2	0	0	0.2	0.6	2	3	4	4
ENSDARG00000060442	tmem259	tmem259_ENSDARG00000060442	12	17	40	44	32	8	6	7	9	8	8	6	5	6	5	7	7	6
ENSDARG00000060445	elp6	elp6_ENSDARG00000060445	6	13	16	15	5	7	6	8	8	9	9	5	4	5	4	4	4	3
ENSDARG00000060452	sdk2b	sdk2b_ENSDARG00000060452	3	3	2	2	0.8	0.3	0.3	0.1	0.5	1	2	3	3	3	2	4	4	5
ENSDARG00000060457	pmp22b	pmp22b_ENSDARG00000060457	0.7	0.7	2	2	1	1	2	5	34	12	20	48	89	89	87	83	59	45
ENSDARG00000060469	pik3r4	pik3r4_ENSDARG00000060469	5	8	23	19	18	10	5	4	5	3	4	4	4	5	5	8	8	8
ENSDARG00000060471	gcnt3	gcnt3_ENSDARG00000060471	0	0	0	0	0	0	0	0	0.8	1	0.8	0	0	0	0.6	0.6	0.6	0.7
ENSDARG00000060477	vps8	vps8_ENSDARG00000060477	0.1	0.4	1	1	0.9	0.3	0.4	0.4	3	4	4	6	4	6	5	6	6	5
ENSDARG00000060480	ubr1	ubr1_ENSDARG00000060480	0.5	2	6	6	2	1	0.8	1	3	2	2	2	2	3	2	3	5	3
ENSDARG00000060481	atl1	atl1_ENSDARG00000060481	0	0	0.6	0.1	0.4	0	0	0	0.5	0.7	2	2	4	5	10	16	14	13
ENSDARG00000060482	mid1	mid1_ENSDARG00000060482	1	1	2	2	3	0.7	0	0	0	0	0	0.4	0.4	1	2	3	3	3
ENSDARG00000060484	EPT1	EPT1_ENSDARG00000060484	3	8	14	17	15	10	9	10	10	5	9	8	7	6	6	9	6	4
ENSDARG00000060489	mrpl32	mrpl32_ENSDARG00000060489	5	6	5	6	8	18	22	26	34	44	43	39	36	37	34	46	35	37
ENSDARG00000060494	eprs	eprs_ENSDARG00000060494	20	27	40	35	29	14	12	12	26	29	42	42	38	42	28	24	26	30
ENSDARG00000060496	cacna1ha	cacna1ha_ENSDARG00000060496	0	0	0.2	0.2	0.2	0.1	0.1	0	0.7	1	0.7	0.4	0.3	0.5	0.7	2	3	3
ENSDARG00000060498	tnfrsf9a	tnfrsf9a_ENSDARG00000060498	0	0	0	0	0	0	0	0	0.5	0.5	2	1	1	0.6	1	1	2	1
ENSDARG00000060500	l2hgdh	l2hgdh_ENSDARG00000060500	7	9	17	19	21	16	9	4	5	4	5	4	3	3	3	6	8	6
ENSDARG00000060501	dpcd	dpcd_ENSDARG00000060501	21	14	8	8	5	8	16	23	26	26	18	12	10	8	6	4	3	2
ENSDARG00000060504	pfkla	pfkla_ENSDARG00000060504	0	0	0.2	0.2	0.2	0	0	0	0	0	0.1	0.5	1	1	2	5	8	7
ENSDARG00000060506	sos2	sos2_ENSDARG00000060506	1	6	27	26	18	5	8	15	14	14	12	11	8	9	7	8	9	9
ENSDARG00000060510	cul4b	cul4b_ENSDARG00000060510	3	7	59	82	48	30	33	35	31	29	26	23	22	24	21	17	18	21
ENSDARG00000060512	kbtbd3	kbtbd3_ENSDARG00000060512	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.4	0.9	1	1
ENSDARG00000060515	zdhhc9	zdhhc9_ENSDARG00000060515	1	2	6	5	2	2	3	6	4	2	4	5	7	8	12	13	13	13
ENSDARG00000060518	pcsk5b	pcsk5b_ENSDARG00000060518	1	2	4	3	3	2	0.7	0.3	6	5	8	10	8	8	7	8	10	6
ENSDARG00000060521	rbm27	rbm27_ENSDARG00000060521	14	18	22	27	19	5	4	5	6	4	5	4	4	6	4	4	4	5
